"","system.index","SiteID","blue","blue_sd","date_unity","green","green_sd","nir","nir_sd","path","pixelCount","qa","qa_sd","red","red_sd","row","sat","swir1","swir1_sd","swir2","swir2_sd",".geo","endtime","date","date_only","chl_a","doc","p_sand","secchi","tis","tss","source","lat","long","TZID","date_utc","clouds","time","landsat_id","timediff","pwater","type","id"
"1825",165,"USGS-12301830",409,27.3841584588084,"1988-05-16T16:00:00Z",531,29.5160269019827,261,20.7617195389651,42,142,68,0,341,24.76729326574,26,5,140,22.3161891716976,92,24.8760186985063,"{""type"":""Point"",""coordinates"":[-115.2321101,48.5849592]}","16:00:00","1988-05-15",FALSE,NA,NA,NA,2.6,NA,NA,"WQP",48.5849592,-115.2321101,"UTC","1988-05-16T16:00:00Z",6,"1988-05-15T18:00:55Z","LT05_L1TP_042026_19880515_20161002_01_T1",21.9847161075142,97,"Lake","New"
"1826",171,"MDEQ_WQ_WQX-C09USLWL01",173,26.306575419039,"2006-08-05T00:30:00Z",175,55.8425770776486,193,21.8124980487776,42,137,68,0,104,28.9241734670461,26,5,42,28.3421248370545,23,31.4339080434507,"{""type"":""Point"",""coordinates"":[-114.63923999999999,48.5908]}","00:30:00","2006-08-05",FALSE,NA,NA,NA,4.9,NA,NA,"WQP",48.5908,-114.63924,"UTC","2006-08-05T00:30:00Z",0,"2006-08-05T18:23:51Z","LT05_L1TP_042026_20060805_20160911_01_T1",-17.897504746649,95,"Lake","New"
"1827",179,"MDEQ_WQ_WQX-C09DUCKL01",311,41.6974884267987,"2008-07-10T17:50:00Z",417,45.8911529473225,329,70.276916218441,42,31,68,0.353369391938988,275,47.5458046307061,26,5,161,72.6022046832596,125,47.6080730131453,"{""type"":""Point"",""coordinates"":[-114.67949999999999,48.6215]}","17:50:00","2008-07-09",FALSE,NA,NA,NA,3.8,NA,NA,"WQP",48.6215,-114.6795,"UTC","2008-07-10T17:50:00Z",2,"2008-07-09T18:17:31Z","LT05_L1TP_042026_20080709_20160906_01_T1",23.5411149947511,82,"Lake","New"
"1828",215,"MDEQ_WQ_WQX-C06CYLNL01",200,33.8415658862389,"2008-07-09T17:30:00Z",277,41.7737901179236,259,40.4021689405661,42,140,68,0,218,43.7177140345668,26,5,161,42.4958167208904,125,40.2977287049222,"{""type"":""Point"",""coordinates"":[-114.3029,48.7045]}","17:30:00","2008-07-09",FALSE,NA,NA,NA,3.65,NA,51.5,"WQP",48.7045,-114.3029,"UTC","2008-07-09T17:30:00Z",2,"2008-07-09T18:17:31Z","LT05_L1TP_042026_20080709_20160906_01_T1",-0.792218338582251,95,"Lake","New"
"1829",235,"MDEQ_WQ_WQX-C06LQTZL01",312,43.95049479964,"2008-07-08T17:45:00Z",353,62.9665260494187,366,71.1586379639541,42,117,68,0.441144885489539,279,60.3995620289302,26,5,210,58.3001947134883,159,53.549448447492,"{""type"":""Point"",""coordinates"":[-114.1748,48.80389999999999]}","17:45:00","2008-07-09",FALSE,NA,NA,NA,7,NA,1.4,"WQP",48.8039,-114.1748,"UTC","2008-07-08T17:45:00Z",2,"2008-07-09T18:17:31Z","LT05_L1TP_042026_20080709_20160906_01_T1",-24.5422183385823,93,"Lake","New"
"1830",244,"NARS_WQX-NLA06608-0001",502,48.4456847923528,"2007-07-31T12:00:00Z",357,51.5047024552128,255,69.858674300333,42,8,68,0,235,66.385239323211,26,7,156,65.088281395348,140,62.7415332933456,"{""type"":""Point"",""coordinates"":[-114.021839887,48.9790285544]}","00:00:00","2007-07-31",TRUE,0.24,NA,NA,6.4,NA,NA,"WQP",48.9790285544,-114.021839887,"America/Denver","2007-07-31T18:00:00Z",0,"2007-07-31T18:20:39Z","LE07_L1TP_042026_20070731_20160921_01_T1",-0.344314511418343,97,"Lake","New"
"1831",245,"USGS-12300110",637,23.6354829303348,"1988-08-19T16:30:00Z",689.999999999999,30.7848031710481,303,22.1819252361775,42,138,68,0,347,23.0154521484403,26,5,173,21.4507050052345,98,26.0729028167108,"{""type"":""Point"",""coordinates"":[-115.1796172,48.99551999999999]}","16:30:00","1988-08-19",FALSE,NA,NA,NA,2.6,NA,NA,"WQP",48.99552,-115.1796172,"UTC","1988-08-19T16:30:00Z",14,"1988-08-19T18:01:16Z","LT05_L1TP_042026_19880819_20161002_01_T1",-1.52133196360535,96,"Lake","New"
"1832",246,"USGS-12300110",377,29.6826180362274,"1998-09-16T16:00:00Z",369,26.5547747053392,167,16.0860049986252,42,138,68,0,196,24.1013098377623,26,5,23,26.276638297675,30,35.0637588011388,"{""type"":""Point"",""coordinates"":[-115.1796172,48.99551999999999]}","16:00:00","1998-09-16",FALSE,NA,NA,NA,4.05384,NA,NA,"WQP",48.99552,-115.1796172,"UTC","1998-09-16T16:00:00Z",26,"1998-09-16T18:09:18Z","LT05_L1TP_042026_19980916_20160922_01_T1",-2.15517501556211,96,"Lake","New"
"1833",247,"USGS-12300110",273,20.1550699105756,"1999-08-18T15:00:00Z",324,20.7710840643264,227,21.8826098474705,42,138,68,0,146,17.6420986929785,26,5,64,29.4192974773731,58,34.4002077190721,"{""type"":""Point"",""coordinates"":[-115.1796172,48.99551999999999]}","15:00:00","1999-08-18",FALSE,NA,NA,NA,5.88264,NA,NA,"WQP",48.99552,-115.1796172,"UTC","1999-08-18T15:00:00Z",8,"1999-08-18T18:08:04Z","LT05_L1TP_042026_19990818_20160923_01_T1",-3.13455722749233,96,"Lake","New"
"1834",248,"USGS-12300110",372,19.4848914697815,"2000-07-19T16:00:00Z",443,19.768473210678,177,13.7905252413177,42,138,68,0,197,21.6614905842862,26,5,36,22.3273522730598,20,30.7224337806774,"{""type"":""Point"",""coordinates"":[-115.1796172,48.99551999999999]}","16:00:00","2000-07-19",FALSE,NA,NA,NA,3.47472,NA,NA,"WQP",48.99552,-115.1796172,"UTC","2000-07-19T16:00:00Z",4,"2000-07-19T18:07:36Z","LT05_L1TP_042026_20000719_20160918_01_T1",-2.12682361639208,96,"Lake","New"
"1835",249,"USGS-12300110",399,21.4033745550564,"2004-07-14T15:45:00Z",460,23.5161217362999,164,7.58915364833839,42,138,68,0,181,23.6783709088546,26,5,32,24.9391287924726,18,31.2989368981709,"{""type"":""Point"",""coordinates"":[-115.1796172,48.99551999999999]}","15:45:00","2004-07-14",FALSE,NA,NA,NA,4.38912,NA,NA,"WQP",48.99552,-115.1796172,"UTC","2004-07-14T15:45:00Z",1,"2004-07-14T18:12:49Z","LT05_L1TP_042026_20040714_20160913_01_T1",-2.46386029336188,96,"Lake","New"
"1836",252,"USGS-12300110",432,16.8869003019006,"1988-06-15T14:30:00Z",524,21.5340873666511,203,10.5441256835937,42,138,68,0,278,17.6927438885379,26,5,57,18.5204760745091,19,26.7645503851623,"{""type"":""Point"",""coordinates"":[-115.1796172,48.99551999999999]}","14:30:00","1988-06-16",FALSE,NA,NA,NA,3,NA,NA,"WQP",48.99552,-115.1796172,"UTC","1988-06-15T14:30:00Z",1,"1988-06-16T18:01:06Z","LT05_L1TP_042026_19880616_20161002_01_T1",-27.5185530661212,96,"Lake","New"
"1837",253,"USGS-12300110",450,30.1071146622711,"1989-07-20T14:30:00Z",573,49.4017773138206,263,13.4084779928075,42,138,68,0,344,27.3180179017329,26,5,141,23.4459744008639,130,30.1701190726209,"{""type"":""Point"",""coordinates"":[-115.1796172,48.99551999999999]}","14:30:00","1989-07-21",FALSE,NA,NA,NA,3,NA,NA,"WQP",48.99552,-115.1796172,"UTC","1989-07-20T14:30:00Z",5,"1989-07-21T17:57:46Z","LT05_L1TP_042026_19890721_20161001_01_T1",-27.4629683594571,96,"Lake","New"
"1838",254,"USGS-12300110",307,26.629727881774,"2001-08-22T15:30:00Z",348,30.6166889540994,253,29.1169736004416,42,138,68,0,226,37.5510189943659,26,5,57,24.9627195253153,56,32.9791676493628,"{""type"":""Point"",""coordinates"":[-115.1796172,48.99551999999999]}","15:30:00","2001-08-23",FALSE,NA,NA,NA,6.4008,NA,NA,"WQP",48.99552,-115.1796172,"UTC","2001-08-22T15:30:00Z",77,"2001-08-23T18:10:47Z","LT05_L1TP_042026_20010823_20160917_01_T1",-26.6797450069586,96,"Lake","New"
"1839",255,"USGS-12300110",890,21.262703308489,"2002-07-16T21:30:00Z",909,17.869576971444,655,17.7648426542587,42,138,68,0,669,19.8549984130644,26,7,123,16.1051878021986,54,23.7770396821608,"{""type"":""Point"",""coordinates"":[-115.1796172,48.99551999999999]}","21:30:00","2002-07-17",FALSE,NA,NA,NA,2.46888,NA,NA,"WQP",48.99552,-115.1796172,"UTC","2002-07-16T21:30:00Z",2,"2002-07-17T18:18:51Z","LE07_L1TP_042026_20020717_20160928_01_T1",-20.8144323022167,96,"Lake","New"
"1840",256,"USGS-12300110",309,27.0767935975216,"2002-09-18T16:30:00Z",313,26.3443750629716,109,19.7847904514379,42,138,68,0,141,25.1064578545628,26,7,54,19.5645356832391,58,29.6789125338404,"{""type"":""Point"",""coordinates"":[-115.1796172,48.99551999999999]}","16:30:00","2002-09-19",FALSE,NA,NA,NA,4.29768,NA,NA,"WQP",48.99552,-115.1796172,"UTC","2002-09-18T16:30:00Z",8,"2002-09-19T18:18:18Z","LE07_L1TP_042026_20020919_20160929_01_T1",-25.8050882150067,96,"Lake","New"
"1841",257,"USGS-12300110",398,23.5631271690069,"2003-08-12T21:00:00Z",426,22.296569209852,123,20.1548145896885,42,138,68,0,167,18.5491861341187,26,5,42,24.3204912552364,23,28.6297414989845,"{""type"":""Point"",""coordinates"":[-115.1796172,48.99551999999999]}","21:00:00","2003-08-13",FALSE,NA,NA,NA,3.47472,NA,NA,"WQP",48.99552,-115.1796172,"UTC","2003-08-12T21:00:00Z",2,"2003-08-13T18:07:28Z","LT05_L1TP_042026_20030813_20160915_01_T1",-21.1245077863998,96,"Lake","New"
"1842",258,"USGS-12300110",397,27.5123580717985,"2004-09-23T15:30:00Z",381,23.0676611781194,98,23.3690259459181,42,138,68,0,143,23.9598838571172,26,7,24,21.4584843627111,29,33.9705886417885,"{""type"":""Point"",""coordinates"":[-115.1796172,48.99551999999999]}","15:30:00","2004-09-24",FALSE,NA,NA,NA,3.77952,NA,NA,"WQP",48.99552,-115.1796172,"UTC","2004-09-23T15:30:00Z",4,"2004-09-24T18:19:08Z","LE07_L1TP_042026_20040924_20160926_01_T1",-26.8189563335975,96,"Lake","New"
"1843",260,"USGS-12300110",596,40.6009785103347,"2000-10-24T16:45:00Z",600,51.9987276273011,433,30.159193948548,42,138,68,0.291661040543828,422,31.9101976182426,26,5,295,40.5743765904886,230,52.1974584552461,"{""type"":""Point"",""coordinates"":[-115.1796172,48.99551999999999]}","16:45:00","2000-10-23",FALSE,NA,NA,NA,4.81584,NA,NA,"WQP",48.99552,-115.1796172,"UTC","2000-10-24T16:45:00Z",13,"2000-10-23T18:09:14Z","LT05_L1TP_042026_20001023_20160918_01_T1",22.5961010886232,96,"Lake","New"
"1844",262,"MDEQ_WQ_WQX-K01KOOCL01",339,21.3503333625934,"2014-08-19T18:00:00Z",324,16.5848221736203,166,21.4636326921765,42,105,68,0,142,21.6144236716503,26,7,32,26.6756515475729,17,28.6215370124035,"{""type"":""Point"",""coordinates"":[-115.1738,48.9971]}","18:00:00","2014-08-19",FALSE,NA,NA,NA,4.5,NA,NA,"WQP",48.9971,-115.1738,"UTC","2014-08-19T18:00:00Z",42,"2014-08-19T18:28:10Z","LE07_L1TP_042026_20140819_20160906_01_T1",-0.469514458311929,85,"Lake","New"
"1845",264,"MDEQ_WQ_WQX-K01KOOCL01",494,22.4933832548472,"2015-05-18T17:00:00Z",569,26.4754265049079,204,29.497352200631,42,105,68,0,293,22.9753964827032,26,7,106,32.2783331919539,66,29.4787920999736,"{""type"":""Point"",""coordinates"":[-115.1738,48.9971]}","17:00:00","2015-05-18",FALSE,1.3,NA,NA,2.5,NA,NA,"WQP",48.9971,-115.1738,"UTC","2015-05-18T17:00:00Z",9,"2015-05-18T18:29:59Z","LE07_L1TP_042026_20150518_20160903_01_T1",-1.49981925500764,85,"Lake","New"
"1846",265,"MDEQ_WQ_WQX-K01KOOCL01",407,14.2472689032602,"2016-08-16T17:30:00Z",415,13.524667980802,89,22.1784639467784,42,105,324,0,158,13.555596446167,26,8,31,12.6576767238444,18,8.68290472521265,"{""type"":""Point"",""coordinates"":[-115.1738,48.9971]}","17:30:00","2016-08-16",FALSE,NA,NA,NA,3.5,NA,NA,"WQP",48.9971,-115.1738,"UTC","2016-08-16T17:30:00Z",5.59,"2016-08-16T18:30:36Z","LC08_L1TP_042026_20160816_20170223_01_T1",-1.01017791721556,85,"Lake","New"
"1847",266,"MDEQ_WQ_WQX-K01KOOCL01",880,100.742304331826,"2018-04-24T20:45:00Z",1171,109.958389986143,714,647.122222313718,42,105,68,1.59181580310684,974,313.413081471065,26,7,571,921.630633880039,486,836.328596359371,"{""type"":""Point"",""coordinates"":[-115.1738,48.9971]}","20:45:00","2018-04-24",FALSE,NA,NA,NA,0.4,NA,NA,"WQP",48.9971,-115.1738,"UTC","2018-04-24T20:45:00Z",1,"2018-04-24T18:31:06Z","LE07_L1TP_042026_20180424_20180521_01_T1",2.23148878918754,85,"Lake","New"
"1848",267,"MDEQ_WQ_WQX-K01KOOCL01",427,19.3237977891955,"2015-07-28T17:30:00Z",469,23.723738792883,281,16.2650551225808,42,105,324,0,272,17.6729163634392,26,8,205,15.2886482868796,162,13.7267668073777,"{""type"":""Point"",""coordinates"":[-115.1738,48.9971]}","17:30:00","2015-07-29",FALSE,3.5,NA,NA,3.5,NA,NA,"WQP",48.9971,-115.1738,"UTC","2015-07-28T17:30:00Z",8,"2015-07-29T18:30:08Z","LC08_L1TP_042026_20150729_20170226_01_T1",-25.0024603944355,85,"Lake","New"
"1849",268,"MDEQ_WQ_WQX-K01KOOCL01",352,21.2647067955813,"2015-09-22T18:00:00Z",299,19.3918981609775,98,22.6551070964368,42,105,68,0,109,20.6017941670743,26,7,25,29.6752338008277,28,37.0859441869265,"{""type"":""Point"",""coordinates"":[-115.1738,48.9971]}","18:00:00","2015-09-23",FALSE,NA,NA,NA,4,NA,NA,"WQP",48.9971,-115.1738,"UTC","2015-09-22T18:00:00Z",0,"2015-09-23T18:30:29Z","LE07_L1TP_042026_20150923_20160902_01_T1",-24.5082935388883,85,"Lake","New"
"1850",270,"MDEQ_WQ_WQX-K01KOOCL01",370,21.3023882706081,"2013-07-16T18:08:00Z",433,22.6851185400169,140,21.0182600668045,42,105,68,0,197,21.0513463624887,26,7,41,24.3544387085241,21,24.2810453028228,"{""type"":""Point"",""coordinates"":[-115.1738,48.9971]}","18:08:00","2013-07-15",FALSE,NA,3.97,NA,3,NA,9,"WQP",48.9971,-115.1738,"UTC","2013-07-16T18:08:00Z",7,"2013-07-15T18:25:54Z","LE07_L1TP_042026_20130715_20160908_01_T1",23.7014329486423,85,"Lake","New"
"1851",271,"MDEQ_WQ_WQX-K01KOOCL01",772,62.8720040152124,"2016-06-14T19:30:00Z",953,63.8246053408367,785,203.848527643008,42,9,322,0.993807989999183,695,82.2882617673465,26,8,654,279.79119198272,570,194.6699644571,"{""type"":""Point"",""coordinates"":[-115.1738,48.9971]}","19:30:00","2016-06-13",FALSE,NA,NA,NA,3,NA,NA,"WQP",48.9971,-115.1738,"UTC","2016-06-14T19:30:00Z",47.74,"2016-06-13T18:30:13Z","LC08_L1TP_042026_20160613_20170221_01_T1",24.9962048383554,85,"Lake","New"
"1852",78,"R10BUNKER-LC-4005",314,34.4837596104419,"2003-10-23T17:40:00Z",325,34.4421201029816,119,46.5654879841478,42,84,68,0,199,37.9154686960337,27,7,36,52.4327273881547,39,61.8377246914158,"{""type"":""Point"",""coordinates"":[-116.7537846,47.3554606]}","17:40:00","2003-10-24",FALSE,NA,NA,NA,1.7,NA,NA,"WQP",47.3554606,-116.7537846,"UTC","2003-10-23T17:40:00Z",28,"2003-10-24T18:19:17Z","LE07_L1TP_042027_20031024_20160927_01_T1",-24.6547580961055,97,"Lake","New"
"1853",79,"R10BUNKER-LC-4005",173,10.6371015316242,"2004-07-21T17:00:00Z",176,16.9213285810171,83,22.1033077392899,42,13,68,0,71,18.3812356082285,27,7,33,11.4659258510293,-5,23.4795643236497,"{""type"":""Point"",""coordinates"":[-116.7537846,47.3554606]}","17:00:00","2004-07-22",FALSE,NA,NA,NA,6,NA,NA,"WQP",47.3554606,-116.7537846,"UTC","2004-07-21T17:00:00Z",1,"2004-07-22T18:19:51Z","LE07_L1TP_042027_20040722_20160927_01_T1",-25.3309603083134,97,"Lake","New"
"1854",81,"USGS-472120116451000",314,34.4837596104419,"2003-10-23T17:40:00Z",325,34.4421201029816,119,46.5654879841478,42,84,68,0,199,37.9154686960337,27,7,36,52.4327273881547,39,61.8377246914158,"{""type"":""Point"",""coordinates"":[-116.7537846,47.3554606]}","17:40:00","2003-10-24",FALSE,NA,NA,NA,1.7,NA,NA,"WQP",47.3554606,-116.7537846,"UTC","2003-10-23T17:40:00Z",28,"2003-10-24T18:19:17Z","LE07_L1TP_042027_20031024_20160927_01_T1",-24.6547580961055,97,"Lake","New"
"1855",82,"USGS-472120116451000",173,10.6371015316242,"2004-07-21T17:00:00Z",176,16.9213285810171,83,22.1033077392899,42,13,68,0,71,18.3812356082285,27,7,33,11.4659258510293,-5,23.4795643236497,"{""type"":""Point"",""coordinates"":[-116.7537846,47.3554606]}","17:00:00","2004-07-22",FALSE,NA,NA,NA,6,NA,NA,"WQP",47.3554606,-116.7537846,"UTC","2004-07-21T17:00:00Z",1,"2004-07-22T18:19:51Z","LE07_L1TP_042027_20040722_20160927_01_T1",-25.3309603083134,97,"Lake","New"
"1856",84,"USGS-472120116451000",746,54.4090091556855,"2005-10-04T15:30:00Z",862.555555555555,51.3313429462289,1200.63312599097,82.3289151500882,42,121,66,18.3987063864342,784.571428571429,51.33393089271,27,5,1125,78.1829084542992,1056.36363636364,78.7192256130274,"{""type"":""Point"",""coordinates"":[-116.7537846,47.3554606]}","15:30:00","2005-10-05",FALSE,NA,NA,NA,1.7,NA,NA,"WQP",47.3554606,-116.7537846,"UTC","2005-10-04T15:30:00Z",72,"2005-10-05T18:18:59Z","LT05_L1TP_042027_20051005_20160912_01_T1",-26.816465020842,97,"Lake","New"
"1857",85,"R10BUNKER-LC-4005",360,47.3224800313465,"1992-08-31T18:30:00Z",428,47.7735906335756,607,89.6233907065425,42,121,66,0.25499584496688,397,47.8538317001618,27,5,324,75.3270301046102,227,58.2666150472897,"{""type"":""Point"",""coordinates"":[-116.7537846,47.3554606]}","18:30:00","1992-08-30",FALSE,NA,NA,NA,3.2,NA,NA,"WQP",47.3554606,-116.7537846,"UTC","1992-08-31T18:30:00Z",20,"1992-08-30T17:53:15Z","LT05_L1TP_042027_19920830_20160929_01_T1",24.6123499738839,97,"Lake","New"
"1858",86,"USGS-472120116451000",360,47.3224800313465,"1992-08-31T18:30:00Z",428,47.7735906335756,607,89.6233907065425,42,121,66,0.25499584496688,397,47.8538317001618,27,5,324,75.3270301046102,227,58.2666150472897,"{""type"":""Point"",""coordinates"":[-116.7537846,47.3554606]}","18:30:00","1992-08-30",FALSE,NA,NA,NA,3.2,NA,NA,"WQP",47.3554606,-116.7537846,"UTC","1992-08-31T18:30:00Z",20,"1992-08-30T17:53:15Z","LT05_L1TP_042027_19920830_20160929_01_T1",24.6123499738839,97,"Lake","New"
"1859",88,"USGS-472120116451000",322,54.021728104884,"2006-05-10T19:15:00Z",352,69.9800443810252,264,87.4432000213318,42,121,68,0.181065308265907,227,78.9804690206091,27,7,124,94.3268487866615,111,79.4140767605661,"{""type"":""Point"",""coordinates"":[-116.7537846,47.3554606]}","19:15:00","2006-05-09",FALSE,NA,NA,NA,3.3,NA,NA,"WQP",47.3554606,-116.7537846,"UTC","2006-05-10T19:15:00Z",24,"2006-05-09T18:20:59Z","LE07_L1TP_042027_20060509_20160925_01_T1",24.9000727250179,97,"Lake","New"
"1860",89,"USGS-472120116451000",506,43.6702660687466,"2006-08-22T20:15:00Z",498.543008584433,62.4213097961936,497,87.0540170533051,42,121,68,0.906834163592812,385,65.001580894227,27,5,233,99.8384974105361,165,80.1755407946315,"{""type"":""Point"",""coordinates"":[-116.7537846,47.3554606]}","20:15:00","2006-08-21",FALSE,NA,NA,NA,2.3,NA,NA,"WQP",47.3554606,-116.7537846,"UTC","2006-08-22T20:15:00Z",32,"2006-08-21T18:24:25Z","LT05_L1TP_042027_20060821_20160909_01_T1",25.8428552516964,97,"Lake","New"
"1861",177,"R10BUNKER-LC-4004",271,18.1208862818221,"1992-08-13T20:20:00Z",279,20.4130010340501,273,21.7543087109203,42,138,68,0,214,21.0697437093809,27,5,93,26.5313764465372,60,30.1993838186936,"{""type"":""Point"",""coordinates"":[-116.7510095,47.41657239999999]}","20:20:00","1992-08-14",FALSE,NA,NA,NA,6,NA,NA,"WQP",47.4165724,-116.7510095,"UTC","1992-08-13T20:20:00Z",0,"1992-08-14T17:53:30Z","LT05_L1TP_042027_19920814_20160929_01_T1",-21.5585555780596,97,"Lake","New"
"1862",178,"R10BUNKER-LC-4004",425,29.857532085258,"2003-10-23T16:15:00Z",386,16.1494753956765,283,23.9635139326435,42,6,68,0,286,10.8076618912488,27,7,190,36.3577899340553,79,38.2970843102535,"{""type"":""Point"",""coordinates"":[-116.7510095,47.41657239999999]}","16:15:00","2003-10-24",FALSE,NA,NA,NA,4.5,NA,NA,"WQP",47.4165724,-116.7510095,"UTC","2003-10-23T16:15:00Z",28,"2003-10-24T18:19:17Z","LE07_L1TP_042027_20031024_20160927_01_T1",-26.0714247627722,97,"Lake","New"
"1863",179,"R10BUNKER-LC-4004",175,21.1075962229604,"2004-07-21T16:00:00Z",161,15.588724239799,89,18.8066781090712,42,58,68,0,79,15.2964852615079,27,7,36,16.2612533064433,19,26.8357015028233,"{""type"":""Point"",""coordinates"":[-116.7510095,47.41657239999999]}","16:00:00","2004-07-22",FALSE,NA,NA,NA,7,NA,NA,"WQP",47.4165724,-116.7510095,"UTC","2004-07-21T16:00:00Z",1,"2004-07-22T18:19:51Z","LE07_L1TP_042027_20040722_20160927_01_T1",-26.3309603083134,97,"Lake","New"
"1864",181,"USGS-472500116450000",271,18.1208862818221,"1992-08-13T20:20:00Z",279,20.4130010340501,273,21.7543087109203,42,138,68,0,214,21.0697437093809,27,5,93,26.5313764465372,60,30.1993838186936,"{""type"":""Point"",""coordinates"":[-116.7510095,47.41657239999999]}","20:20:00","1992-08-14",FALSE,NA,NA,NA,6,NA,NA,"WQP",47.4165724,-116.7510095,"UTC","1992-08-13T20:20:00Z",0,"1992-08-14T17:53:30Z","LT05_L1TP_042027_19920814_20160929_01_T1",-21.5585555780596,97,"Lake","New"
"1865",182,"USGS-472500116450000",425,29.857532085258,"2003-10-23T16:15:00Z",386,16.1494753956765,283,23.9635139326435,42,6,68,0,286,10.8076618912488,27,7,190,36.3577899340553,79,38.2970843102535,"{""type"":""Point"",""coordinates"":[-116.7510095,47.41657239999999]}","16:15:00","2003-10-24",FALSE,NA,NA,NA,4.5,NA,NA,"WQP",47.4165724,-116.7510095,"UTC","2003-10-23T16:15:00Z",28,"2003-10-24T18:19:17Z","LE07_L1TP_042027_20031024_20160927_01_T1",-26.0714247627722,97,"Lake","New"
"1866",183,"USGS-472500116450000",175,21.1075962229604,"2004-07-21T16:00:00Z",161,15.588724239799,89,18.8066781090712,42,58,68,0,79,15.2964852615079,27,7,36,16.2612533064433,19,26.8357015028233,"{""type"":""Point"",""coordinates"":[-116.7510095,47.41657239999999]}","16:00:00","2004-07-22",FALSE,NA,NA,NA,7,NA,NA,"WQP",47.4165724,-116.7510095,"UTC","2004-07-21T16:00:00Z",1,"2004-07-22T18:19:51Z","LE07_L1TP_042027_20040722_20160927_01_T1",-26.3309603083134,97,"Lake","New"
"1867",185,"USGS-472500116450000",377,42.9679355887952,"2005-10-04T17:15:00Z",422.2578125,45.5889463234796,560.691473335342,73.6519856952235,42,138,66,0.782071742796021,387,51.620690155924,27,5,510.443257889704,75.5676929182073,484,79.6716679202034,"{""type"":""Point"",""coordinates"":[-116.7510095,47.41657239999999]}","17:15:00","2005-10-05",FALSE,NA,NA,NA,4.7,NA,NA,"WQP",47.4165724,-116.7510095,"UTC","2005-10-04T17:15:00Z",72,"2005-10-05T18:18:59Z","LT05_L1TP_042027_20051005_20160912_01_T1",-25.066465020842,97,"Lake","New"
"1868",186,"R10BUNKER-LC-4004",302,23.834623281284,"1987-10-21T17:14:00Z",287,18.6753976903035,166,17.9949583361521,42,138,68,0,187,20.2642864258238,27,5,72,33.5509280990481,39,46.9477878127212,"{""type"":""Point"",""coordinates"":[-116.7510095,47.41657239999999]}","17:14:00","1987-10-20",FALSE,NA,NA,NA,4.3,NA,NA,"WQP",47.4165724,-116.7510095,"UTC","1987-10-21T17:14:00Z",0,"1987-10-20T17:58:28Z","LT05_L1TP_042027_19871020_20161002_01_T1",23.2587919444508,97,"Lake","New"
"1869",187,"R10BUNKER-LC-4004",271,19.3707078502901,"1992-08-31T16:05:00Z",295,23.2323767882869,321,21.3849358180284,42,138,68,0.169633332040316,216,27.3961971322169,27,5,93,26.6639451982442,60,36.8109301834439,"{""type"":""Point"",""coordinates"":[-116.7510095,47.41657239999999]}","16:05:00","1992-08-30",FALSE,NA,NA,NA,7.1,NA,NA,"WQP",47.4165724,-116.7510095,"UTC","1992-08-31T16:05:00Z",20,"1992-08-30T17:53:15Z","LT05_L1TP_042027_19920830_20160929_01_T1",22.1956833072172,97,"Lake","New"
"1870",188,"USGS-472500116450000",302,23.834623281284,"1987-10-21T17:14:00Z",287,18.6753976903035,166,17.9949583361521,42,138,68,0,187,20.2642864258238,27,5,72,33.5509280990481,39,46.9477878127212,"{""type"":""Point"",""coordinates"":[-116.7510095,47.41657239999999]}","17:14:00","1987-10-20",FALSE,NA,NA,NA,4.3,NA,NA,"WQP",47.4165724,-116.7510095,"UTC","1987-10-21T17:14:00Z",0,"1987-10-20T17:58:28Z","LT05_L1TP_042027_19871020_20161002_01_T1",23.2587919444508,97,"Lake","New"
"1871",189,"USGS-472500116450000",271,19.3707078502901,"1992-08-31T16:05:00Z",295,23.2323767882869,321,21.3849358180284,42,138,68,0.169633332040316,216,27.3961971322169,27,5,93,26.6639451982442,60,36.8109301834439,"{""type"":""Point"",""coordinates"":[-116.7510095,47.41657239999999]}","16:05:00","1992-08-30",FALSE,NA,NA,NA,7.1,NA,NA,"WQP",47.4165724,-116.7510095,"UTC","1992-08-31T16:05:00Z",20,"1992-08-30T17:53:15Z","LT05_L1TP_042027_19920830_20160929_01_T1",22.1956833072172,97,"Lake","New"
"1872",191,"USGS-472500116450000",339,25.1884711839722,"2006-05-10T16:30:00Z",376,20.9917548302014,268,26.3065716407281,42,113,68,0,232,23.0350055552495,27,7,149,24.3707463140253,112,26.7749969571715,"{""type"":""Point"",""coordinates"":[-116.7510095,47.41657239999999]}","16:30:00","2006-05-09",FALSE,NA,NA,NA,3.2,NA,NA,"WQP",47.4165724,-116.7510095,"UTC","2006-05-10T16:30:00Z",24,"2006-05-09T18:20:59Z","LE07_L1TP_042027_20060509_20160925_01_T1",22.1500727250179,97,"Lake","New"
"1873",192,"USGS-472500116450000",504,23.2321157329304,"2006-08-22T18:00:00Z",485,29.1498961597597,532,24.7377602924963,42,138,68,0.947808358651898,376,20.5689959862704,27,5,259,29.6330955667316,203,37.4867840605999,"{""type"":""Point"",""coordinates"":[-116.7510095,47.41657239999999]}","18:00:00","2006-08-21",FALSE,NA,NA,NA,8.5,NA,NA,"WQP",47.4165724,-116.7510095,"UTC","2006-08-22T18:00:00Z",32,"2006-08-21T18:24:25Z","LT05_L1TP_042027_20060821_20160909_01_T1",23.5928552516964,97,"Lake","New"
